,Sindex_Entry,Freq,Category
0,Bulldogs,19,Organization
1,Western Bulldogs,9,Organization
2,Bulldogs: 1,2,Organization
3,Bulldogs' 22,1,Organization
4,Western Bulldogs-like,1,Organization
