,Sindex_Entry,Freq,Category
0,Adelaide,44,Organization
1,Port Adelaide,13,Organization
2,Adelaide's SANFL,4,Organization
3,Adelaide Oval,4,Organization
4,North Adelaide,2,Organization
5,Adelaide Crows,2,Organization
6,West Adelaide,1,Organization
7,Adelaide City,1,Organization
8,Adelaide Shores,1,Organization
9,Adelaide Strikers,1,Organization
11,Port Adelaide's SANFL,1,Organization
12,Adelaide Footy League,1,Organization
13,HMAS Adelaide,1,Organization
