,Sindex_Entry,Freq,Category
0,Stanley,13,Organization
1,Arthur Stanley,4,Organization
2,Chase Stanley,3,Organization
3,Chase Stanley 5,2,Organization
4,Rhys Stanley,1,Organization
5,Stanley Kubrick's 2001,1,Organization
