,Sindex_Entry,Freq,Category
0,Malley,13,Organization
1,Alex Malley,6,Organization
2,Naked CEO Alex Malley,2,Organization
3,CPA CEO Alex Malley,2,Organization
4,Malley's $1.79,2,Organization
5,Malley's CPA,2,Organization
6,King O'Malley,1,Organization
