,Sindex_Entry,Freq,Category
0,Maria,9,Person
1,Angel Di Maria,2,Person
2,Marianne Caddy,1,Person
3,Maria Dahvana Headley,1,Person
4,Maria Ljubic,1,Person
5,Josep Maria Bartomeu,1,Person
6,PSG's Angel Di Maria,1,Person
