,Sindex_Entry,Freq,Category
0,AP,25,Organization
1,AAP,16,Organization
2,SINGAPORE,3,Organization
3,AAP Image/Dave Hunt,2,Organization
5,AAP Image/Julian Smith,2,Organization
8,NATIONAL GEOGRAPHIC,1,Organization
9,AAP Image/Richard Wainwright,1,Organization
10,Commissioner Michael Fuller APM,1,Organization
11,NAPLAN,1,Organization
12,ASAP,1,Organization
