,Sindex_Entry,Freq,Category
0,Ashley,15,Organization
1,Ashley Browne,3,Organization
3,Ashley Fletcher,3,Organization
4,Ashley Taylor 8,2,Organization
5,Ashley Tecles,1,Organization
