,Sindex_Entry,Freq,Category
0,Terry,7,Person
2,Herald's Terry Durack,1,Person
3,Roger Terry,1,Person
4,Assistant Commissioner Terry Collins,1,Person
5,Terry Burt,1,Person
6,Terry Tovey,1,Person
