,Sindex_Entry,Freq,Category
0,CT,12,Organization
1,CCTV,4,Organization
2,ACT 2610,3,Organization
3,ACT's MLAs,1,Organization
4,TACTICOS,1,Organization
5,ACT Police Force,1,Organization
6,ACT Commissioner,1,Organization
