,Sindex_Entry,Freq,Category
0,Mars,18,Organization
1,Marseille,9,Organization
3,Marseille - $3,3,Organization
4,Marseille - $10,3,Organization
5,Benji Marshall 18,2,Organization
6,Esan Marsters 4,2,Organization
