,Sindex_Entry,Freq,Category
0,Fox,9,Organization
2,Foxtel,2,Organization
3,Foxtel's National Geographic,1,Organization
5,Fox Friends,1,Organization
6,Fox News,1,Organization
7,Mem Fox,1,Organization
