,Sindex_Entry,Freq,Category
0,Dani,38,Organization
2,Daniel Bachmann,3,Organization
3,Daniel Wells,3,Organization
4,Joe Daniher,3,Organization
5,CHAIRMAN Daniel Levy,3,Organization
6,Daniel Alvaro 15,2,Organization
7,Daniel Tupou 3,2,Organization
8,Daniel Venables,2,Organization
9,Daniel Saifiti 9,2,Organization
11,Daniel Menzel,2,Organization
16,Daniel Rioli,1,Organization
18,Daniel Howe (23,1,Organization
19,Dani Alves,1,Organization
