,Sindex_Entry,Freq,Category
0,AI,23,Organization
1,AIG,7,Organization
2,BUENOS AIRES,4,Organization
3,AILF,4,Organization
4,CHAIRMAN Daniel Levy,3,Organization
5,BUENOS AIRES BOUNTY,2,Organization
6,THING I SAID BACK IN SEASON 3,2,Organization
7,AIF,1,Organization
8,ALASTAIR LYNCH,1,Organization
