,Sindex_Entry,Freq,Category
0,New Zealand,10,Organization
1,Air New Zealand/Aerolineas Argentinas,2,Organization
2,"New Zealand, 2015",1,Organization
3,"New Zealand, 1999",1,Organization
4,"New Zealand, 1991",1,Organization
