,Sindex_Entry,Freq,Category
0,Sean,13,Organization
1,Sean Dyche,3,Organization
2,Sean Longstaff,3,Organization
4,Sean Poole-Warren,1,Organization
5,Sean McMahon,1,Organization
6,Seanan McGuire,1,Organization
