,Sindex_Entry,Freq,Category
0,Daw,11,Organization
1,Jack Dawson,2,Organization
2,Majak Daw,2,Organization
3,Dawnie,1,Organization
5,M.Daw,1,Organization
7,Dawn Fraser,1,Organization
