,Sindex_Entry,Freq,Category
0,Dangerfield,12,Organization
1,Patrick Dangerfield,7,Organization
2,Brownlow Medallist Patrick Dangerfield,1,Organization
3,P.Dangerfield,1,Organization
4,Paddy Dangerfield,1,Organization
