,Sindex_Entry,Freq,Category
0,Police Charity Ball,4,Organization
1,Illawarra Police Charity Ball,3,Organization
2,Illawarra Police Charity Ball 2017,1,Organization
3,Illawarra Police Charity Ball 2016,1,Organization
