,Sindex_Entry,Freq,Category
0,WA,10,Organization
1,WATCH MORE,3,Organization
2,NEWCASTLE'S WATTLE DAY,1,Organization
3,JULIE WATSON,1,Organization
4,WAR ON TRANSGENDERS,1,Organization
5,WAFL,1,Organization
6,STAY AWAY,1,Organization
