,Sindex_Entry,Freq,Category
0,Manchester,26,Organization
1,Manchester City,13,Organization
2,Manchester United,10,Organization
3,Manchester City - $13,3,Organization
4,Manchester United - $66,3,Organization
5,Manchester United - $123,3,Organization
6,Manchester City - $41,3,Organization
7,Manchester City - $82,3,Organization
