,Sindex_Entry,Freq,Category
0,Roo,16,Organization
2,Roosters,4,Organization
3,Wayne Rooney,3,Organization
4,Roosters: 1,2,Organization
5,Galaxy Room,1,Organization
6,Members' Dining Room,1,Organization
