,Sindex_Entry,Freq,Category
0,June,37,Person
4,June 1984,4,Person
7,June 1972,2,Person
8,June 26,2,Person
9,June 2017,2,Person
13,June 1930,1,Person
15,June Ferguson,1,Person
16,June 2010,1,Person
