,Sindex_Entry,Freq,Category
0,Kevin,17,Person
1,Kevin Stewart,3,Person
2,Kevin Mbabu,3,Person
3,Kevin Proctor,3,Person
6,Kevin Hearne,1,Person
7,Kevin Bale,1,Person
8,Kevin Cannon,1,Person
9,Kevin Trapp,1,Person
10,Kevin Hood,1,Person
