,Sindex_Entry,Freq,Category
0,Wollongong,9,Organization
1,Wollongong.Source,1,Organization
2,Wollongong Council,1,Organization
3,Wollongong South Precinct,1,Organization
4,University of Wollongong,1,Organization
5,Wollongong Lord Mayor Alex Darling,1,Organization
