,Sindex_Entry,Freq,Category
0,Brisbane,22,Organization
1,Brisbane Lions,8,Organization
2,Brisbane River,2,Organization
3,Brisbane Sewerage System,1,Organization
4,"Beatle"" of Brisbane",1,Organization
5,Brisbane Bears,1,Organization
6,Port of Brisbane,1,Organization
