,Sindex_Entry,Freq,Category
0,Turnbull,53,Organization
2,Prime Minister Turnbull,16,Organization
3,Prime Minister Malcolm Turnbull,13,Organization
5,Australian Prime Minister Turnbull,5,Organization
6,Mr Turnbull,3,Organization
7,Donald Trump-Malcolm Turnbull,1,Organization
8,Transcript of Turnbull,1,Organization
9,Turnbull/Abbott NBN,1,Organization
10,Trump-Turnbull,1,Organization
