,Sindex_Entry,Freq,Category
0,Philip,24,Organization
1,Philip Lowe,14,Organization
2,Governor Philip Lowe,7,Organization
3,Philippe Countinho,3,Organization
4,Philip Marlowe,2,Organization
5,Philip Benwell,2,Organization
7,Philippe Coutinho,1,Organization
