,Sindex_Entry,Freq,Category
0,Evans,11,Organization
2,Daly Cherry-Evans,3,Organization
3,Daly Cherry-Evans 8,2,Organization
4,Kane Evans 19,2,Organization
7,Bub Evans,1,Organization
