,Sindex_Entry,Freq,Category
0,Saturday,21,Organization
1,"Saturday, 5:30",2,Organization
2,Saturday: 7.30,2,Organization
3,"Saturday, 3:00",2,Organization
4,Saturday's Gabba,1,Organization
