,Sindex_Entry,Freq,Category
0,Henry,13,Organization
1,Henry Onyekuru,3,Organization
2,William Henry Smith,1,Organization
3,Henry Schade,1,Organization
4,Graham Henry,1,Organization
5,Abo' Henry,1,Organization
7,Henry Gunn,1,Organization
