,Sindex_Entry,Freq,Category
0,Trump,50,Organization
1,Donald Trump,29,Organization
2,US President Donald Trump,14,Organization
3,Mr. Trump,6,Organization
5,Donald Trump-Malcolm Turnbull,1,Organization
7,Trump-Turnbull,1,Organization
8,Ifonly Donald Trump,1,Organization
