,Sindex_Entry,Freq,Category
0,Colin,10,Person
1,Colin Garland,2,Person
2,Colin O'Riordan,2,Person
3,Colin Yeaman,1,Person
5,Colin Duffy,1,Person
6,Colin Baker,1,Person
